file_name,file_name_length,file_size,file_extension,entropy,entropy_mean,entropy_std,compression_ratio,zero_byte_ratio,chi_square,chi_square_normalized,serial_byte_correlation,label,is_encrypted,valid_encryption,variant
pict10.jpg,10,2748,jpg,7.592853869823125,7.592853869823125,0.0,0.9155749636098981,0.03566229985443959,3612.128093158662,8.192329183925954,0.2574597932765865,CLEAN,0,0,
pict12.jpg,10,2836,jpg,7.608261867295065,7.608261867295065,0.0,0.918194640338505,0.03455571227080395,3572.485190409028,8.181296642369658,0.2690324415177294,CLEAN,0,0,
DATA.xlsx,9,106668,xlsx,7.944750754333069,7.68213514128085,0.7767306817085671,0.9663629204634943,0.027599655004312447,17009.164435444556,9.74156635232993,0.059045609974804535,CLEAN,0,0,
DAT2.docx,9,256535,docx,7.983830789042762,7.897216082627679,0.23360985397205686,0.9897207008790223,0.012325803496598904,7436.827126902761,8.914334032335752,0.0493963854036367,CLEAN,0,0,
pict22.jpg,10,4238,jpg,7.734673614799901,7.125248345757948,0.6042632862190702,0.9433695139216611,0.02241623407267579,2729.4525719679104,7.9122226517170935,0.16385705641428325,CLEAN,0,0,
DAT3.pdf,8,248730,pdf,7.906035370964039,7.598216870005626,1.0679227526847612,0.8901057371446951,0.003546013749849234,51798.63156032647,10.855138315487268,0.10165996706300325,CLEAN,0,0,
im12.png,8,89254,png,7.993159701913974,7.940694485312252,0.00967537712481138,1.0004033432675286,0.0050866067627221186,849.8599950702489,6.746247596907464,0.04063221628019865,CLEAN,0,0,
DAT1.docx,9,266190,docx,7.9839482295156134,7.901765357117301,0.22584912548096547,0.9893647394718058,0.011901273526428491,7459.074119989482,8.917320628803875,0.0552198950475348,CLEAN,0,0,
DAT2.pdf,8,250650,pdf,7.908992966498309,7.572816884268887,1.1066645616763806,0.8909435467783762,0.0034111310592459605,50155.3824855376,10.822901053199239,0.09992744119469253,CLEAN,0,0,
pict21.jpg,10,4287,jpg,7.737812748015142,7.275907437551649,0.451429067778335,0.9437835316071845,0.023792862141357594,2753.388150221601,7.920950609888136,0.14946823897347453,CLEAN,0,0,
im11.png,8,89254,png,7.993159701913974,7.940694485312252,0.00967537712481138,1.0004033432675286,0.0050866067627221186,849.8599950702489,6.746247596907464,0.04063221628019865,CLEAN,0,0,
im10.png,8,89254,png,7.993159701913974,7.940694485312252,0.00967537712481138,1.0004033432675286,0.0050866067627221186,849.8599950702489,6.746247596907464,0.04063221628019865,CLEAN,0,0,
DAT1.pdf,8,250122,pdf,7.9056188858568,7.5811951216676805,1.0664103701712846,0.8926124051462886,0.003322378679204548,51919.03124075451,10.857459953087238,0.100091060021298,CLEAN,0,0,
pict20.jpg,10,4238,jpg,7.725637483219404,7.119906269970703,0.5989212104318256,0.9419537517697026,0.022652194431335537,2781.764039641341,7.9311999716005115,0.14748927255280467,CLEAN,0,0,
pict30.jpg,10,3850,jpg,7.665160844677604,7.665160844677604,0.0,0.9337662337662338,0.03012987012987013,3307.4940259740256,8.104248387790525,0.18923377819352433,CLEAN,0,0,
pict31.jpg,10,3808,jpg,7.658118176260728,7.658118176260728,0.0,0.9319852941176471,0.029936974789915968,3422.1176470588234,8.138307007515616,0.16742071418900106,CLEAN,0,0,
pict32.jpg,10,3902,jpg,7.688839596131935,7.688839596131935,0.0,0.9349051768323936,0.02972834443874936,3165.2270630445923,8.060295957087385,0.17655331414236963,CLEAN,0,0,
DAT1.pptx,9,124567,pptx,7.781241255941716,7.588402686469787,0.6302532357109185,0.8925798967623849,0.06579591705668436,128891.13642457474,11.766731181826467,0.17064344064679102,CLEAN,0,0,
docu1.docx,10,9926,docx,6.870281268757231,6.7916888552521675,0.47272556563483953,0.7352407817852106,0.23181543421317752,133124.92242595204,11.799050744443058,0.41713810416406377,CLEAN,0,0,
DAT2.pdf.wk,11,223327,pdf.wk,7.998940898579852,7.948198950609928,0.022694960359915094,0.9998164127042408,0.0034836808805025813,328.2109507583051,5.7966987330075685,0.010373459674368991,ENCRYPTED,1,1,0-Files
pict20.jpg.wk,13,4004,jpg.wk,7.953943915755665,7.953943915755665,0.0,1.0027472527472527,0.004245754245754246,254.65334665334666,5.543822412202487,0.00031227737069438184,ENCRYPTED,1,1,0-Files
pict32.jpg.wk,13,3660,jpg.wk,7.945326671355744,7.945326671355744,0.0,1.0030054644808744,0.005191256830601093,274.1464480874317,5.617303494418018,0.026636542872118862,ENCRYPTED,1,1,0-Files
DAT2.pptx.wk,12,759695,pptx.wk,7.997592631480461,7.950746262682804,0.0068959682405492296,1.0003172325735987,0.003490874627317542,2530.416463185884,7.836534291926472,0.00379007750601373,ENCRYPTED,1,1,0-Files
DAT.csv.wk,10,51200,csv.wk,7.993312150988769,7.947775062076512,0.01532312567966036,1.0005078125,0.003125,478.4,6.172535322000284,-0.0011471292212345372,ENCRYPTED,1,1,0-Files
DAT1.xlsx.wk,12,99006,xlsx.wk,7.997403043419497,7.939828663611308,0.06082150185918175,1.0004141163161828,0.003535139284487809,357.6102862452781,5.882236245213847,0.005185869380203752,ENCRYPTED,1,1,0-Files
DATA.xlsx.wk,12,103092,xlsx.wk,7.997322581004788,7.939797940056007,0.0497489881109437,1.000397703022543,0.00385092926706243,384.81309897955225,5.955353052667544,0.006681304508561845,ENCRYPTED,1,1,0-Files
DAT3.pptx.wk,12,1036634,pptx.wk,7.997633321253678,7.948138446570378,0.04594711300395834,1.0003144793630152,0.0034727782418867217,3378.5736180754247,8.125504832021278,0.002961538218337557,ENCRYPTED,1,1,0-Files
im11.png.wk,11,89302,png.wk,7.9930932356404805,7.940637169335665,0.010044075849200718,1.000403126469732,0.005229446149022418,859.4444469328795,6.757449054512228,0.04093044287894341,ENCRYPTED,1,1,0-Files
pict30.jpg.wk,13,3607,jpg.wk,7.94341143668105,7.94341143668105,0.0,1.0030496257277517,0.0049902966454117,276.8613806487386,5.627122358573046,0.019248288408428998,ENCRYPTED,1,1,0-Files
pict22.jpg.wk,13,4010,jpg.wk,7.94998081989641,7.94998081989641,0.0,1.0027431421446384,0.005486284289276808,274.83990024937657,5.619820625850323,0.023301080816632937,ENCRYPTED,1,1,0-Files
DAT1.pptx.wk,12,111198,pptx.wk,7.996040331674465,7.93667528701777,0.08285988676877129,1.000368711667476,0.0035971869997661826,610.7171352002733,6.416269978281017,0.0047070116135370125,ENCRYPTED,1,1,0-Files
DAT3.csv.wk,11,51375,csv.wk,7.993247943928582,7.945111727019064,0.009870705884720997,1.000506082725061,0.003289537712895377,485.72665693430656,6.187702686110669,-0.011813585725880479,ENCRYPTED,1,1,0-Files
pict10.jpg.wk,13,2528,jpg.wk,7.913310175680823,7.913310175680823,0.0,1.0043512658227849,0.005933544303797469,295.69620253164555,5.692708728197832,0.06002365292317129,ENCRYPTED,1,1,0-Files
pict12.jpg.wk,13,2616,jpg.wk,7.929593250831954,7.929593250831954,0.0,1.004204892966361,0.005733944954128441,260.86850152905197,5.567842475204976,0.035330508276231284,ENCRYPTED,1,1,0-Files
im12.png.wk,11,89302,png.wk,7.9930932356404805,7.940637169335665,0.010044075849200718,1.000403126469732,0.005229446149022418,859.4444469328795,6.757449054512228,0.04093044287894341,ENCRYPTED,1,1,0-Files
docu1.docx.wk,13,7310,docx.wk,7.974032832414606,7.950202700109786,0.0008231805033225292,1.0015047879616963,0.007387140902872777,263.60766073871406,5.578248203411085,0.009804400122379152,ENCRYPTED,1,1,0-Files
pict21.jpg.wk,13,4058,jpg.wk,7.949999977958787,7.949999977958787,0.0,1.0027106949236078,0.004189255791030064,280.3735830458354,5.639683263393107,-0.006299173259470017,ENCRYPTED,1,1,0-Files
DAT3.pdf.wk,11,221408,pdf.wk,7.998953616620037,7.9342106238336365,0.12160467326236658,1.0000180661945368,0.0035364575805752274,321.022113022113,5.7746202171681755,0.011667755222586049,ENCRYPTED,1,1,0-Files
pict31.jpg.wk,13,3561,jpg.wk,7.945116695166293,7.945116695166293,0.0,1.0030890199382196,0.003931479921370402,272.6736871665263,5.6119364739261375,0.05032679332004486,ENCRYPTED,1,1,0-Files
DAT1.pdf.wk,11,223274,pdf.wk,7.998870607342242,7.9480245140453265,0.025364297108260013,0.9998566783414101,0.003417325797002786,349.3415086396087,5.85890841772993,0.007613535675502562,ENCRYPTED,1,1,0-Files
im10.png.wk,11,89302,png.wk,7.9930932356404805,7.940637169335665,0.010044075849200718,1.000403126469732,0.005229446149022418,859.4444469328795,6.757449054512228,0.04093044287894341,ENCRYPTED,1,1,0-Files
DAT1.docx.wk,12,263371,docx.wk,7.9982208737768365,7.949240025780072,0.019211158388208985,1.0003455201977438,0.0032653557149420398,643.6980495194991,6.468782066904055,0.01348969895497281,ENCRYPTED,1,1,0-Files
pict11.jpg.wk,13,2543,jpg.wk,7.915227165864211,7.915227165864211,0.0,1.004325599685411,0.0047188360204482895,297.16044042469525,5.6976317323120345,0.044507850850563364,ENCRYPTED,1,1,0-Files
DAT2.csv.wk,11,51341,csv.wk,7.9938181175912915,7.948441475282972,0.009395535816320598,1.0005064178726555,0.002843731131064841,444.991235075281,6.100299299529379,-0.000862766879531908,ENCRYPTED,1,1,0-Files
docu2.docx.wk,13,7310,docx.wk,7.974032832414606,7.950202700109786,0.0008231805033225292,1.0015047879616963,0.007387140902872777,263.60766073871406,5.578248203411085,0.009804400122379152,ENCRYPTED,1,1,0-Files
DAT3.docx.wk,12,252982,docx.wk,7.993904539085272,7.94527581676458,0.005457107782062834,1.0003399451344364,0.0037393964788008634,2158.1855942320008,7.6774863898734615,0.01964329727199392,ENCRYPTED,1,1,0-Files
DAT2.docx.wk,12,253910,docx.wk,7.995217166519077,7.947215471116234,0.0069609531805120625,1.0003387026899295,0.0033633964790673863,1687.139017762199,7.431382028258986,0.013365567716419205,ENCRYPTED,1,1,0-Files
docu3.docx.wk,13,7310,docx.wk,7.974032832414606,7.950202700109786,0.0008231805033225292,1.0015047879616963,0.007387140902872777,263.60766073871406,5.578248203411085,0.009804400122379152,ENCRYPTED,1,1,0-Files
im12.png.exe,12,89264,png.exe,7.998135231543624,7.95423268405341,0.00367763274054101,1.0004032980820936,0.004032980820935651,230.81125649758022,5.44592349097586,1.3915253284862952e-05,ENCRYPTED,1,1,1-Files
docu1.docx.exe,14,9936,docx.exe,7.981535593224289,7.934057921575133,0.02566190049065499,1.0011070853462158,0.004025764895330112,249.99677938808372,5.525440107926292,0.0017182085684513736,ENCRYPTED,1,1,1-Files
pict32.jpg.exe,14,3904,jpg.exe,7.948374218955207,7.948374218955207,0.0,1.0028176229508197,0.0030737704918032786,279.47540983606564,5.636486055651337,0.010407381090720614,ENCRYPTED,1,1,1-Files
pict22.jpg.exe,14,4240,jpg.exe,7.948594548619263,7.332103426551752,0.6137030779473145,1.0025943396226416,0.003066037735849057,293.97735849056596,5.686898602514883,0.002277046037080085,ENCRYPTED,1,1,1-Files
DAT.csv.exe,11,263200,csv.exe,7.999337362056007,7.953589657793079,0.01756958713209926,1.000345744680851,0.003844984802431611,241.42978723404255,5.49071213127435,-0.0010513126719882704,ENCRYPTED,1,1,1-Files
DAT1.pptx.exe,13,124576,pptx.exe,7.998503911912786,7.953621377091496,0.011114808640949528,1.0003692525044952,0.003997559722578988,257.94400205497044,5.556611830041191,0.0011237817419473583,ENCRYPTED,1,1,1-Files
pict31.jpg.exe,14,3824,jpg.exe,7.958059207948843,7.958059207948843,0.0,1.0028765690376569,0.003399581589958159,227.81589958158997,5.432917748269521,-0.003915102207665976,ENCRYPTED,1,1,1-Files
pict21.jpg.exe,14,4288,jpg.exe,7.952557550181103,7.4656742410359795,0.48625685753612835,1.0025652985074627,0.002798507462686567,272.8358208955224,5.612528732987753,-0.01611540784973296,ENCRYPTED,1,1,1-Files
im11.png.exe,12,89264,png.exe,7.998135231543624,7.95423268405341,0.00367763274054101,1.0004032980820936,0.004032980820935651,230.81125649758022,5.44592349097586,1.3915253284862952e-05,ENCRYPTED,1,1,1-Files
DAT1.xlsx.exe,13,102496,xlsx.exe,7.998043336421517,7.889468029272003,0.3307414231689913,1.0004000156103652,0.0043026069310021856,277.8295348111146,5.630600608753058,0.0010146696542668416,ENCRYPTED,1,1,1-Files
DAT3.docx.exe,13,255600,docx.exe,7.999279458424276,7.952988572138682,0.007161372033587269,1.0003364632237872,0.003916275430359937,255.6905164319249,5.54787114302606,0.00041382498236885827,ENCRYPTED,1,1,1-Files
im10.png.exe,12,89264,png.exe,7.998135231543624,7.95423268405341,0.00367763274054101,1.0004032980820936,0.004032980820935651,230.81125649758022,5.44592349097586,1.3915253284862952e-05,ENCRYPTED,1,1,1-Files
DAT2.docx.exe,13,256544,docx.exe,7.99917718605402,7.953417668239651,0.005523550322214941,1.0003352251465636,0.0038979668205064238,292.11924660097293,5.680579511207397,0.0033895504617934688,ENCRYPTED,1,1,1-Files
pict20.jpg.exe,14,4240,jpg.exe,7.953179108340867,7.330719845547337,0.6228040455840582,1.0025943396226416,0.0033018867924528303,276.9509433962264,5.627444635515778,-0.009720113678237744,ENCRYPTED,1,1,1-Files
pict30.jpg.exe,14,3856,jpg.exe,7.948066455168869,7.948066455168869,0.0,1.0028526970954357,0.0038900414937759337,270.80497925311204,5.605084821097116,-0.0010134994029810532,ENCRYPTED,1,1,1-Files
DATA.xlsx.exe,13,106672,xlsx.exe,7.99815398707807,7.9133762350342005,0.2087168447926061,1.000384355782211,0.0034498275086245686,272.14879256037193,5.610016674404982,0.0014708923844629386,ENCRYPTED,1,1,1-Files
DAT2.pptx.exe,13,879664,pptx.exe,7.9998114725940725,7.954317699898511,0.004017939951672473,1.0003137561614435,0.00396173993706688,230.17108350461086,5.443158057629311,-0.0006504183052478052,ENCRYPTED,1,1,1-Files
DAT3.pptx.exe,13,1198752,pptx.exe,7.999854188756572,7.954515255220757,0.003765187281841125,1.000313659539254,0.0039866461119564345,242.4127492592296,5.494758559047013,0.0018820876675958776,ENCRYPTED,1,1,1-Files
docu3.docx.exe,14,9936,docx.exe,7.981535593224289,7.934057921575133,0.02566190049065499,1.0011070853462158,0.004025764895330112,249.99677938808372,5.525440107926292,0.0017182085684513736,ENCRYPTED,1,1,1-Files
docu2.docx.exe,14,9936,docx.exe,7.981535593224289,7.934057921575133,0.02566190049065499,1.0011070853462158,0.004025764895330112,249.99677938808372,5.525440107926292,0.0017182085684513736,ENCRYPTED,1,1,1-Files
pict12.jpg.exe,14,2848,jpg.exe,7.941747330362867,7.941747330362867,0.0,1.0038623595505618,0.0017556179775280898,231.91011235955057,5.450652595267371,-0.003994383742564254,ENCRYPTED,1,1,1-Files
DAT1.pdf.exe,12,250128,pdf.exe,7.999254370558409,7.943205666078203,0.094513596807499,1.0003438239621314,0.003874016503550182,258.176933410094,5.557510969044741,0.0008231010104447149,ENCRYPTED,1,1,1-Files
pict10.jpg.exe,14,2752,jpg.exe,7.9386199820875465,7.9386199820875465,0.0,1.0039970930232558,0.0029069767441860465,227.90697674418604,5.433315705935649,0.035889499810185535,ENCRYPTED,1,1,1-Files
DAT3.pdf.exe,12,248736,pdf.exe,7.999304190088526,7.954437118677271,0.004588277803482183,1.0003457481024058,0.003799208799691239,239.97941592692652,5.484711518751329,0.0006503926215595861,ENCRYPTED,1,1,1-Files
DAT1.docx.exe,13,266192,docx.exe,7.9992943628560464,7.9547957416737205,0.003725213651278167,1.0003418585081445,0.0037942537717136505,260.697962373024,5.567191023388188,0.002015002008748885,ENCRYPTED,1,1,1-Files
DAT2.csv.exe,12,265344,csv.exe,7.999300144291113,7.953721327247319,0.0038980567714342338,1.0003429510371442,0.0037498492522913653,256.61746261456824,5.5514757815854106,-0.0015787776021319764,ENCRYPTED,1,1,1-Files
DAT3.csv.exe,12,264672,csv.exe,7.999401752076832,7.953652715699274,0.006248369906204325,1.0003438217869665,0.00400495707895055,219.97049933502598,5.398029205435719,0.001741574443882904,ENCRYPTED,1,1,1-Files
pict11.jpg.exe,14,2768,jpg.exe,7.934898151418222,7.934898151418222,0.0,1.0039739884393064,0.004696531791907515,245.36416184971102,5.506810774042408,0.002910640391025314,ENCRYPTED,1,1,1-Files
DAT2.pdf.exe,12,250656,pdf.exe,7.999234507850637,7.951190610052753,0.02673506608543954,1.0003430997063705,0.0038738350568109283,265.61674964892126,5.585812232661259,-0.004177858115668668,ENCRYPTED,1,1,1-Files
docu3.docx,10,12904,docx,7.1783171763154785,6.465532737576964,1.2851834147536485,0.7835554866707998,0.1823465592064476,106299.15437073774,11.57402201654665,0.3602665352027005,ENCRYPTED,1,1,10-Files
DAT3.pptx,9,83076,pptx,7.774127738596555,7.452392615336164,0.7718439575750343,0.8897034041118975,0.0502190765082575,59761.4735422986,10.99813321022016,0.07416318901294813,ENCRYPTED,1,1,10-Files
DAT1.xlsx,9,8872,xlsx,6.653305030004419,5.939038305679266,1.1555307675661108,0.6598286744815148,0.2622858431018936,153002.12082957622,11.938213597745474,0.4531342005693405,ENCRYPTED,1,1,10-Files
DAT.csv,7,263192,csv,5.305621468490483,5.290138327530668,0.02410701680135338,0.19448919420043162,0.0,2265760.134958509,14.633421302374117,0.3574905202310507,ENCRYPTED,1,0,10-Files
DAT2.pptx,9,83076,pptx,7.774127738596555,7.452392615336164,0.7718439575750343,0.8897034041118975,0.0502190765082575,59761.4735422986,10.99813321022016,0.07416318901294813,ENCRYPTED,1,1,10-Files
docu2.docx,10,12904,docx,7.1783171763154785,6.465532737576964,1.2851834147536485,0.7835554866707998,0.1823465592064476,106299.15437073774,11.57402201654665,0.3602665352027005,ENCRYPTED,1,1,10-Files
DAT3.csv,8,264670,csv,5.3081474208477974,5.293225772048134,0.022856609679542957,0.1940643064948804,0.0,2276486.7537537315,14.63814435432398,0.3552395038637315,ENCRYPTED,1,0,10-Files
DAT3.docx,9,12904,docx,7.1783171763154785,6.465532737576964,1.2851834147536485,0.7835554866707998,0.1823465592064476,106299.15437073774,11.57402201654665,0.3602665352027005,ENCRYPTED,1,1,10-Files
DAT2.csv,8,265335,csv,5.305053300306983,5.289673717565528,0.02370080904269942,0.19344978988825448,0.0,2289955.175996382,14.644043238227821,0.3550319456755941,ENCRYPTED,1,0,10-Files
pict11.jpg,10,24744,jpg,7.890049980950669,7.03339415438173,1.972254807426226,0.972478176527643,0.014548981571290009,4289.942450695118,8.364261673271459,-0.0067361440402429005,ENCRYPTED,1,1,10-Files
pict10.jpg,10,24744,jpg,7.890049980950669,7.03339415438173,1.972254807426226,0.972478176527643,0.014548981571290009,4289.942450695118,8.364261673271459,-0.0067361440402429005,ENCRYPTED,1,1,10-Files
pict12.jpg,10,24744,jpg,7.890049980950669,7.03339415438173,1.972254807426226,0.972478176527643,0.014548981571290009,4289.942450695118,8.364261673271459,-0.0067361440402429005,ENCRYPTED,1,1,10-Files
DATA.xlsx,9,8872,xlsx,6.653305030004419,5.939038305679266,1.1555307675661108,0.6598286744815148,0.2622858431018936,153002.12082957622,11.938213597745474,0.4531342005693405,ENCRYPTED,1,1,10-Files
DAT2.docx,9,12904,docx,7.1783171763154785,6.465532737576964,1.2851834147536485,0.7835554866707998,0.1823465592064476,106299.15437073774,11.57402201654665,0.3602665352027005,ENCRYPTED,1,1,10-Files
pict22.jpg,10,24744,jpg,7.890049980950669,7.03339415438173,1.972254807426226,0.972478176527643,0.014548981571290009,4289.942450695118,8.364261673271459,-0.0067361440402429005,ENCRYPTED,1,1,10-Files
DAT3.pdf,8,248729,pdf,7.997133780325614,7.924583029512144,0.06525118341205455,0.9859686646912905,0.0037028251631293497,917.4204495655913,6.822655291830464,-0.001938197731568748,ENCRYPTED,1,1,10-Files
im12.png,8,4712,png,7.947193096132647,7.761195787111454,0.18608275889150816,0.9876910016977929,0.00933786078098472,369.6434634974533,5.915240585704958,0.01363013996996567,ENCRYPTED,1,1,10-Files
DAT1.docx,9,12904,docx,7.1783171763154785,6.465532737576964,1.2851834147536485,0.7835554866707998,0.1823465592064476,106299.15437073774,11.57402201654665,0.3602665352027005,ENCRYPTED,1,1,10-Files
DAT2.pdf,8,250649,pdf,7.996950422951229,7.9221650505383145,0.07067921571855605,0.9860881152528037,0.003506896097730292,993.5133154331356,6.902253487277432,-0.006392868232848632,ENCRYPTED,1,1,10-Files
pict21.jpg,10,24744,jpg,7.890049980950669,7.03339415438173,1.972254807426226,0.972478176527643,0.014548981571290009,4289.942450695118,8.364261673271459,-0.0067361440402429005,ENCRYPTED,1,1,10-Files
im11.png,8,4712,png,7.947193096132647,7.761195787111454,0.18608275889150816,0.9876910016977929,0.00933786078098472,369.6434634974533,5.915240585704958,0.01363013996996567,ENCRYPTED,1,1,10-Files
im10.png,8,4712,png,7.947193096132647,7.761195787111454,0.18608275889150816,0.9876910016977929,0.00933786078098472,369.6434634974533,5.915240585704958,0.01363013996996567,ENCRYPTED,1,1,10-Files
DAT1.pdf,8,250121,pdf,7.997123202077549,7.912830316440647,0.11205734395851424,0.9860267630466854,0.003834144274171301,928.7124191891126,6.8348753116485,-0.004959633025219759,ENCRYPTED,1,1,10-Files
pict20.jpg,10,24744,jpg,7.890049980950669,7.03339415438173,1.972254807426226,0.972478176527643,0.014548981571290009,4289.942450695118,8.364261673271459,-0.0067361440402429005,ENCRYPTED,1,1,10-Files
pict30.jpg,10,24744,jpg,7.890049980950669,7.03339415438173,1.972254807426226,0.972478176527643,0.014548981571290009,4289.942450695118,8.364261673271459,-0.0067361440402429005,ENCRYPTED,1,1,10-Files
pict31.jpg,10,24744,jpg,7.890049980950669,7.03339415438173,1.972254807426226,0.972478176527643,0.014548981571290009,4289.942450695118,8.364261673271459,-0.0067361440402429005,ENCRYPTED,1,1,10-Files
pict32.jpg,10,24744,jpg,7.890049980950669,7.03339415438173,1.972254807426226,0.972478176527643,0.014548981571290009,4289.942450695118,8.364261673271459,-0.0067361440402429005,ENCRYPTED,1,1,10-Files
DAT1.pptx,9,83076,pptx,7.774127738596555,7.452392615336164,0.7718439575750343,0.8897034041118975,0.0502190765082575,59761.4735422986,10.99813321022016,0.07416318901294813,ENCRYPTED,1,1,10-Files
docu1.docx,10,12904,docx,7.1783171763154785,6.465532737576964,1.2851834147536485,0.7835554866707998,0.1823465592064476,106299.15437073774,11.57402201654665,0.3602665352027005,ENCRYPTED,1,1,10-Files
DAT1.pptx.aes,13,124576,pptx.aes,7.998551236741371,7.95410660292669,0.009125420968261662,1.0003692525044952,0.0038450423837657335,250.49267916773695,5.527413880439138,0.006343237986719258,ENCRYPTED,1,1,12-Files
im12.png.aes,12,89264,png.aes,7.998078366086612,7.954007832517728,0.00424584637582383,1.0004032980820936,0.003797723606381072,237.11489514249865,5.472753309883453,0.0036280624400112003,ENCRYPTED,1,1,12-Files
DAT.csv,7,263192,csv,5.305621468490483,5.290138327530668,0.02410701680135338,0.19448919420043162,0.0,2265760.134958509,14.633421302374117,0.3574905202310507,ENCRYPTED,1,0,12-Files
docu1.docx.aes,14,9936,docx.aes,7.979079486242465,7.928037798265045,0.0335650664800112,1.0011070853462158,0.005132850241545894,286.0676328502416,5.659717842527912,0.0016992829339470643,ENCRYPTED,1,1,12-Files
pict32.jpg.aes,14,3904,jpg.aes,7.953858565913171,7.953858565913171,0.0,1.0028176229508197,0.0038422131147540983,247.60655737704917,5.51587155594937,-0.04971310374928421,ENCRYPTED,1,1,12-Files
pict22.jpg.aes,14,4240,jpg.aes,7.957502986031678,7.29463418898318,0.6614051077849257,1.0025943396226416,0.004009433962264151,250.50566037735848,5.527465495757137,0.021709806160898522,ENCRYPTED,1,1,12-Files
DAT3.csv,8,264670,csv,5.3081474208477974,5.293225772048134,0.022856609679542957,0.1940643064948804,0.0,2276486.7537537315,14.63814435432398,0.3552395038637315,ENCRYPTED,1,0,12-Files
DAT3.docx.aes,13,255600,docx.aes,7.999269742566464,7.953102552407362,0.009566036272138539,1.0003364632237872,0.0038810641627543036,258.939593114241,5.5604492698457655,-0.0007429093762287606,ENCRYPTED,1,1,12-Files
im10.png.aes,12,89264,png.aes,7.998021740159532,7.954290050543014,0.005509313833326554,1.0004032980820936,0.004032980820935651,245.06470693672702,5.505594537672532,-0.0009876177227837427,ENCRYPTED,1,1,12-Files
DAT2.docx.aes,13,256544,docx.aes,7.9992975142220955,7.95382524377509,0.006650533865232454,1.0003352251465636,0.003921354621429463,249.84707496569789,5.524843490370741,0.0011667726942517194,ENCRYPTED,1,1,12-Files
DAT2.csv,8,265335,csv,5.305053300306983,5.289673717565528,0.02370080904269942,0.19344978988825448,0.0,2289955.175996382,14.644043238227821,0.3550319456755941,ENCRYPTED,1,0,12-Files
pict20.jpg.aes,14,4240,jpg.aes,7.953489985036495,7.354281695417443,0.5976190203940686,1.0025943396226416,0.0047169811320754715,268.25660377358486,5.595664842285717,0.009485619141301938,ENCRYPTED,1,1,12-Files
pict30.jpg.aes,14,3856,jpg.aes,7.952854962101041,7.952854962101041,0.0,1.0028526970954357,0.0033713692946058093,250.0912863070539,5.525816563478787,0.01923742852945595,ENCRYPTED,1,1,12-Files
pict31.jpg.aes,14,3808,jpg.aes,7.9580957933355,7.9580957933355,0.0,1.002888655462185,0.0021008403361344537,220.90756302521004,5.402260912391579,-0.00035321975112288014,ENCRYPTED,1,1,12-Files
pict21.jpg.aes,14,4288,jpg.aes,7.961056203369023,7.429520819563824,0.5297087095803494,1.0025652985074627,0.005363805970149254,234.62686567164178,5.4622494761407605,0.0073973654599296616,ENCRYPTED,1,1,12-Files
im11.png.aes,12,89264,png.aes,7.99781540562802,7.953775662097519,0.004688636804443433,1.0004032980820936,0.004021778096433053,270.3652984405808,5.603465877916237,-0.0018193306605987457,ENCRYPTED,1,1,12-Files
DAT1.xlsx.aes,13,102496,xlsx.aes,7.99807497098654,7.8889926261469165,0.3306402160304359,1.0004000156103652,0.003522088666874805,273.6784264751795,5.615601055161652,-0.0031948231461733406,ENCRYPTED,1,1,12-Files
